LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NY: NEW YORK CITY,03/17/2019 19:10:00,93.00,2395.00,1388.00,405.00,225.00,140.00,148.00,98.00,43.00,APPROVED
NY: NEW YORK CITY,03/17/2019 20:11:00,89.00,2404.00,1378.00,403.00,225.00,142.00,149.00,100.00,43.00,APPROVED
NY: NEW YORK CITY,03/17/2019 21:11:00,87.00,2412.00,1395.00,403.00,229.00,138.00,147.00,101.00,43.00,APPROVED
NY: NEW YORK CITY,03/17/2019 22:11:00,93.00,2408.00,1391.00,401.00,228.00,136.00,149.00,101.00,44.00,APPROVED
NY: NEW YORK CITY,03/17/2019 23:11:00,87.00,2391.00,1372.00,396.00,225.00,137.00,144.00,99.00,43.00,APPROVED
NY: NEW YORK CITY,03/18/2019 00:11:00,93.00,2387.00,1374.00,401.00,222.00,141.00,150.00,100.00,42.00,APPROVED
NY: NEW YORK CITY,03/18/2019 01:12:00,90.00,2395.00,1377.00,400.00,223.00,141.00,148.00,96.00,41.00,APPROVED
NY: NEW YORK CITY,03/18/2019 02:12:00,90.00,2395.00,1370.00,405.00,222.00,139.00,150.00,97.00,42.00,APPROVED
NY: NEW YORK CITY,03/18/2019 03:12:00,90.00,2379.00,1365.00,399.00,219.00,137.00,149.00,94.00,41.00,APPROVED
NY: NEW YORK CITY,03/18/2019 04:12:00,92.00,2379.00,1364.00,401.00,216.00,139.00,149.00,94.00,43.00,APPROVED
NY: NEW YORK CITY,03/18/2019 05:13:00,90.00,2389.00,1350.00,400.00,217.00,138.00,148.00,92.00,42.00,APPROVED
NY: NEW YORK CITY,03/18/2019 06:13:00,91.00,2382.00,1360.00,396.00,214.00,137.00,148.00,93.00,43.00,APPROVED
NY: NEW YORK CITY,03/18/2019 07:13:00,89.00,2376.00,1356.00,399.00,213.00,137.00,148.00,94.00,42.00,APPROVED
NY: NEW YORK CITY,03/18/2019 08:13:00,89.00,2380.00,1362.00,401.00,216.00,141.00,147.00,95.00,43.00,APPROVED
NY: NEW YORK CITY,03/18/2019 09:14:00,86.00,2389.00,1360.00,399.00,219.00,137.00,149.00,95.00,42.00,APPROVED
NY: NEW YORK CITY,03/18/2019 10:14:00,86.00,2372.00,1355.00,400.00,215.00,137.00,151.00,92.00,42.00,APPROVED
NY: NEW YORK CITY,03/18/2019 11:14:00,87.00,2377.00,1354.00,405.00,216.00,141.00,147.00,92.00,42.00,APPROVED
NY: NEW YORK CITY,03/18/2019 12:14:00,89.00,2374.00,1354.00,402.00,214.00,139.00,152.00,91.00,41.00,APPROVED
NY: NEW YORK CITY,03/18/2019 13:14:00,92.00,2379.00,1360.00,403.00,220.00,138.00,148.00,97.00,42.00,APPROVED
NY: NEW YORK CITY,03/18/2019 14:15:00,92.00,2381.00,1373.00,399.00,219.00,138.00,150.00,96.00,43.00,APPROVED
NY: NEW YORK CITY,03/18/2019 15:15:00,94.00,2378.00,1363.00,399.00,220.00,139.00,147.00,97.00,42.00,APPROVED
NY: NEW YORK CITY,03/18/2019 16:15:00,90.00,2390.00,1378.00,399.00,225.00,138.00,149.00,98.00,41.00,APPROVED
NY: NEW YORK CITY,03/18/2019 17:15:00,89.00,2364.00,1369.00,399.00,223.00,139.00,147.00,100.00,44.00,APPROVED
NY: NEW YORK CITY,03/18/2019 18:16:00,89.00,2375.00,1377.00,401.00,227.00,141.00,147.00,100.00,43.00,APPROVED
NY: NEW YORK CITY,03/18/2019 19:16:00,86.00,2370.00,1374.00,398.00,229.00,139.00,148.00,97.00,43.00,APPROVED
NY: NEW YORK CITY,03/18/2019 20:16:00,86.00,2397.00,1390.00,398.00,230.00,138.00,151.00,100.00,42.00,APPROVED
NY: NEW YORK CITY,03/18/2019 21:38:00,91.00,2378.00,1364.00,393.00,221.00,141.00,145.00,101.00,40.00,APPROVED
NY: NEW YORK CITY,03/18/2019 22:38:00,92.00,2380.00,1376.00,395.00,220.00,138.00,142.00,98.00,44.00,APPROVED
NY: NEW YORK CITY,03/18/2019 23:38:00,90.00,2381.00,1374.00,391.00,219.00,139.00,144.00,99.00,42.00,APPROVED
NY: NEW YORK CITY,03/19/2019 00:38:00,92.00,2399.00,1368.00,393.00,224.00,139.00,147.00,97.00,42.00,APPROVED
NY: NEW YORK CITY,03/19/2019 01:38:00,90.00,2383.00,1376.00,396.00,219.00,136.00,144.00,96.00,43.00,APPROVED
NY: NEW YORK CITY,03/19/2019 02:39:00,88.00,2389.00,1357.00,399.00,217.00,138.00,151.00,95.00,41.00,APPROVED
NY: NEW YORK CITY,03/19/2019 03:39:00,90.00,2386.00,1369.00,396.00,221.00,141.00,149.00,98.00,42.00,APPROVED
NY: NEW YORK CITY,03/19/2019 04:39:00,87.00,2391.00,1365.00,402.00,220.00,140.00,148.00,94.00,41.00,APPROVED
NY: NEW YORK CITY,03/19/2019 05:39:00,88.00,2403.00,1365.00,398.00,222.00,138.00,147.00,97.00,43.00,APPROVED
NY: NEW YORK CITY,03/19/2019 06:40:00,88.00,2391.00,1371.00,394.00,218.00,137.00,146.00,96.00,40.00,APPROVED
NY: NEW YORK CITY,03/19/2019 07:40:00,93.00,2409.00,1376.00,394.00,222.00,139.00,150.00,97.00,43.00,APPROVED
NY: NEW YORK CITY,03/19/2019 08:40:00,91.00,2409.00,1377.00,402.00,219.00,144.00,151.00,96.00,41.00,APPROVED
NY: NEW YORK CITY,03/19/2019 09:40:00,92.00,2401.00,1379.00,401.00,221.00,139.00,150.00,98.00,43.00,APPROVED
NY: NEW YORK CITY,03/19/2019 10:40:00,91.00,2388.00,1364.00,391.00,222.00,138.00,149.00,92.00,41.00,APPROVED
NY: NEW YORK CITY,03/19/2019 11:41:00,90.00,2392.00,1361.00,399.00,218.00,139.00,150.00,91.00,41.00,APPROVED
NY: NEW YORK CITY,03/19/2019 12:41:00,93.00,2404.00,1362.00,399.00,217.00,140.00,151.00,94.00,45.00,APPROVED
NY: NEW YORK CITY,03/19/2019 13:41:00,92.00,2389.00,1378.00,401.00,218.00,141.00,150.00,96.00,43.00,APPROVED
NY: NEW YORK CITY,03/19/2019 14:41:00,94.00,2395.00,1374.00,398.00,224.00,139.00,145.00,99.00,43.00,APPROVED
NY: NEW YORK CITY,03/19/2019 15:42:00,94.00,2404.00,1382.00,396.00,225.00,139.00,150.00,99.00,41.00,APPROVED
NY: NEW YORK CITY,03/19/2019 16:42:00,91.00,2410.00,1388.00,399.00,233.00,140.00,147.00,99.00,41.00,APPROVED
NY: NEW YORK CITY,03/19/2019 17:42:00,91.00,2392.00,1400.00,398.00,224.00,142.00,147.00,100.00,42.00,APPROVED
NY: NEW YORK CITY,03/19/2019 18:42:00,93.00,2397.00,1386.00,398.00,226.00,137.00,146.00,100.00,42.00,APPROVED
NY: NEW YORK CITY,03/19/2019 19:42:00,90.00,2388.00,1393.00,394.00,227.00,140.00,153.00,101.00,43.00,APPROVED
NY: NEW YORK CITY,03/19/2019 20:43:00,94.00,2397.00,1394.00,398.00,230.00,139.00,148.00,101.00,41.00,APPROVED
NY: NEW YORK CITY,03/19/2019 21:43:00,89.00,2396.00,1394.00,399.00,229.00,140.00,146.00,100.00,42.00,APPROVED
NY: NEW YORK CITY,03/19/2019 22:43:00,92.00,2406.00,1390.00,393.00,226.00,139.00,147.00,100.00,43.00,APPROVED
NY: NEW YORK CITY,03/19/2019 23:43:00,87.00,2402.00,1384.00,398.00,226.00,141.00,148.00,101.00,42.00,APPROVED
NY: NEW YORK CITY,03/20/2019 00:44:00,88.00,2402.00,1391.00,396.00,225.00,140.00,146.00,99.00,41.00,APPROVED
NY: NEW YORK CITY,03/20/2019 01:44:00,90.00,2388.00,1388.00,399.00,222.00,139.00,146.00,99.00,42.00,APPROVED
NY: NEW YORK CITY,03/20/2019 02:44:00,86.00,2397.00,1375.00,394.00,224.00,140.00,145.00,100.00,42.00,APPROVED
NY: NEW YORK CITY,03/20/2019 03:44:00,92.00,2385.00,1371.00,393.00,221.00,138.00,146.00,96.00,41.00,APPROVED
NY: NEW YORK CITY,03/20/2019 04:45:00,88.00,2399.00,1378.00,397.00,218.00,141.00,149.00,97.00,42.00,APPROVED
NY: NEW YORK CITY,03/20/2019 05:45:00,90.00,2391.00,1377.00,396.00,218.00,139.00,147.00,97.00,44.00,APPROVED
NY: NEW YORK CITY,03/20/2019 06:45:00,89.00,2392.00,1359.00,397.00,215.00,138.00,148.00,94.00,42.00,APPROVED
NY: NEW YORK CITY,03/20/2019 07:45:00,91.00,2387.00,1375.00,404.00,220.00,138.00,148.00,97.00,41.00,APPROVED
NY: NEW YORK CITY,03/20/2019 08:45:00,89.00,2385.00,1365.00,399.00,217.00,141.00,146.00,94.00,43.00,APPROVED
NY: NEW YORK CITY,03/20/2019 09:46:00,88.00,2388.00,1385.00,404.00,220.00,142.00,147.00,97.00,42.00,APPROVED
NY: NEW YORK CITY,03/20/2019 10:46:00,88.00,2388.00,1382.00,400.00,222.00,140.00,149.00,98.00,44.00,APPROVED
NY: NEW YORK CITY,03/20/2019 11:46:00,94.00,2403.00,1379.00,401.00,218.00,143.00,148.00,98.00,41.00,APPROVED
NY: NEW YORK CITY,03/20/2019 12:46:00,91.00,2404.00,1377.00,397.00,222.00,140.00,149.00,98.00,42.00,APPROVED
NY: NEW YORK CITY,03/20/2019 13:47:00,89.00,2404.00,1385.00,407.00,227.00,141.00,150.00,99.00,43.00,APPROVED
NY: NEW YORK CITY,03/20/2019 14:47:00,93.00,2402.00,1391.00,400.00,227.00,141.00,147.00,100.00,43.00,APPROVED
NY: NEW YORK CITY,03/20/2019 15:47:00,97.00,2412.00,1406.00,405.00,232.00,140.00,150.00,101.00,42.00,APPROVED
NY: NEW YORK CITY,03/20/2019 16:47:00,91.00,2418.00,1403.00,399.00,229.00,141.00,150.00,102.00,42.00,APPROVED
NY: NEW YORK CITY,03/20/2019 17:47:00,91.00,2401.00,1408.00,400.00,234.00,139.00,148.00,102.00,43.00,APPROVED
NY: NEW YORK CITY,03/20/2019 18:48:00,88.00,2398.00,1407.00,397.00,234.00,140.00,150.00,104.00,42.00,APPROVED
NY: NEW YORK CITY,03/20/2019 19:48:00,89.00,2398.00,1398.00,397.00,233.00,140.00,149.00,101.00,43.00,APPROVED
NY: NEW YORK CITY,03/20/2019 20:48:00,92.00,2404.00,1397.00,399.00,229.00,140.00,147.00,100.00,43.00,APPROVED
NY: NEW YORK CITY,03/20/2019 21:48:00,89.00,2394.00,1386.00,395.00,231.00,139.00,150.00,100.00,43.00,APPROVED
NY: NEW YORK CITY,03/20/2019 22:49:00,92.00,2406.00,1381.00,396.00,225.00,139.00,149.00,99.00,42.00,APPROVED
NY: NEW YORK CITY,03/20/2019 23:49:00,90.00,2394.00,1387.00,398.00,232.00,139.00,150.00,101.00,42.00,APPROVED
NY: NEW YORK CITY,03/21/2019 00:49:00,89.00,2395.00,1385.00,398.00,225.00,139.00,146.00,99.00,42.00,APPROVED
NY: NEW YORK CITY,03/21/2019 01:49:00,90.00,2388.00,1368.00,397.00,219.00,139.00,147.00,103.00,42.00,APPROVED
NY: NEW YORK CITY,03/21/2019 02:49:00,88.00,2388.00,1377.00,399.00,225.00,136.00,146.00,100.00,43.00,APPROVED
NY: NEW YORK CITY,03/21/2019 03:50:00,89.00,2392.00,1372.00,393.00,222.00,136.00,145.00,97.00,43.00,APPROVED
NY: NEW YORK CITY,03/21/2019 04:50:00,93.00,2396.00,1371.00,399.00,221.00,138.00,146.00,97.00,43.00,APPROVED
NY: NEW YORK CITY,03/21/2019 05:50:00,88.00,2393.00,1378.00,393.00,222.00,139.00,147.00,98.00,41.00,APPROVED
NY: NEW YORK CITY,03/21/2019 06:50:00,92.00,2391.00,1380.00,394.00,224.00,140.00,147.00,100.00,42.00,APPROVED
NY: NEW YORK CITY,03/21/2019 07:51:00,92.00,2388.00,1390.00,398.00,228.00,140.00,147.00,98.00,43.00,APPROVED
NY: NEW YORK CITY,03/21/2019 08:51:00,91.00,2403.00,1385.00,396.00,225.00,140.00,148.00,97.00,43.00,APPROVED
NY: NEW YORK CITY,03/21/2019 09:51:00,91.00,2399.00,1382.00,395.00,225.00,140.00,148.00,102.00,41.00,APPROVED
NY: NEW YORK CITY,03/21/2019 10:51:00,90.00,2410.00,1402.00,402.00,229.00,141.00,149.00,101.00,43.00,APPROVED
NY: NEW YORK CITY,03/21/2019 11:51:00,93.00,2419.00,1398.00,407.00,233.00,141.00,149.00,102.00,41.00,APPROVED
NY: NEW YORK CITY,03/21/2019 12:52:00,93.00,2453.00,1429.00,414.00,237.00,145.00,160.00,102.00,43.00,APPROVED
NY: NEW YORK CITY,03/21/2019 13:52:00,89.00,2430.00,1411.00,407.00,232.00,142.00,153.00,103.00,42.00,APPROVED
NY: NEW YORK CITY,03/21/2019 14:52:00,90.00,2444.00,1427.00,408.00,234.00,142.00,155.00,99.00,42.00,APPROVED
NY: NEW YORK CITY,03/21/2019 15:52:00,92.00,2456.00,1438.00,412.00,237.00,143.00,156.00,105.00,43.00,APPROVED
NY: NEW YORK CITY,03/21/2019 16:53:00,95.00,2453.00,1436.00,411.00,239.00,145.00,158.00,102.00,43.00,APPROVED
NY: NEW YORK CITY,03/21/2019 17:53:00,91.00,2432.00,1416.00,405.00,234.00,144.00,156.00,103.00,44.00,APPROVED
NY: NEW YORK CITY,03/21/2019 18:53:00,95.00,2428.00,1422.00,403.00,232.00,143.00,151.00,102.00,43.00,APPROVED
NY: NEW YORK CITY,03/21/2019 19:53:00,95.00,2447.00,1420.00,410.00,236.00,143.00,150.00,101.00,44.00,APPROVED
NY: NEW YORK CITY,03/21/2019 20:54:00,97.00,2452.00,1444.00,417.00,237.00,144.00,156.00,103.00,44.00,APPROVED
NY: NEW YORK CITY,03/21/2019 21:54:00,91.00,2451.00,1449.00,419.00,240.00,143.00,156.00,105.00,45.00,APPROVED
NY: NEW YORK CITY,03/21/2019 22:54:00,92.00,2460.00,1453.00,411.00,241.00,143.00,158.00,105.00,43.00,APPROVED
NY: NEW YORK CITY,03/21/2019 23:54:00,91.00,2416.00,1399.00,403.00,231.00,142.00,151.00,103.00,44.00,APPROVED
NY: NEW YORK CITY,03/22/2019 00:54:00,94.00,2410.00,1400.00,403.00,231.00,141.00,152.00,102.00,44.00,APPROVED
NY: NEW YORK CITY,03/22/2019 01:55:00,92.00,2438.00,1417.00,412.00,233.00,142.00,155.00,99.00,43.00,APPROVED
NY: NEW YORK CITY,03/22/2019 02:55:00,93.00,2451.00,1414.00,415.00,231.00,141.00,154.00,100.00,44.00,APPROVED
NY: NEW YORK CITY,03/22/2019 03:55:00,94.00,2455.00,1429.00,415.00,237.00,144.00,157.00,102.00,43.00,APPROVED
NY: NEW YORK CITY,03/22/2019 04:55:00,96.00,2461.00,1432.00,417.00,233.00,143.00,157.00,100.00,44.00,APPROVED
NY: NEW YORK CITY,03/22/2019 05:56:00,96.00,2446.00,1416.00,408.00,232.00,142.00,151.00,102.00,43.00,APPROVED
NY: NEW YORK CITY,03/22/2019 06:56:00,96.00,2436.00,1422.00,410.00,229.00,146.00,154.00,99.00,42.00,APPROVED
NY: NEW YORK CITY,03/22/2019 07:56:00,99.00,2437.00,1426.00,412.00,231.00,142.00,151.00,100.00,41.00,APPROVED
NY: NEW YORK CITY,03/22/2019 08:56:00,98.00,2450.00,1430.00,407.00,237.00,142.00,156.00,100.00,44.00,APPROVED
NY: NEW YORK CITY,03/22/2019 09:56:00,98.00,2466.00,1456.00,415.00,239.00,146.00,157.00,101.00,44.00,APPROVED
NY: NEW YORK CITY,03/22/2019 10:57:00,100.00,2518.00,1501.00,432.00,249.00,146.00,161.00,106.00,45.00,APPROVED
NY: NEW YORK CITY,03/22/2019 11:57:00,106.00,2576.00,1563.00,438.00,262.00,154.00,168.00,108.00,44.00,APPROVED
NY: NEW YORK CITY,03/22/2019 12:57:00,99.00,2531.00,1514.00,437.00,254.00,149.00,164.00,106.00,43.00,APPROVED
NY: NEW YORK CITY,03/22/2019 13:57:00,97.00,2488.00,1457.00,423.00,241.00,148.00,161.00,104.00,45.00,APPROVED
NY: NEW YORK CITY,03/22/2019 14:58:00,99.00,2460.00,1444.00,424.00,234.00,147.00,154.00,103.00,43.00,APPROVED
NY: NEW YORK CITY,03/22/2019 15:58:00,98.00,2450.00,1431.00,414.00,237.00,144.00,156.00,101.00,44.00,APPROVED
NY: NEW YORK CITY,03/22/2019 16:58:00,94.00,2455.00,1427.00,411.00,229.00,146.00,152.00,103.00,44.00,APPROVED
NY: NEW YORK CITY,03/22/2019 17:58:00,97.00,2434.00,1428.00,406.00,235.00,142.00,153.00,100.00,44.00,APPROVED
NY: NEW YORK CITY,03/22/2019 18:59:00,99.00,2428.00,1401.00,409.00,230.00,141.00,152.00,101.00,43.00,APPROVED
NY: NEW YORK CITY,03/22/2019 19:59:00,101.00,2418.00,1412.00,402.00,225.00,141.00,150.00,102.00,43.00,APPROVED
NY: NEW YORK CITY,03/22/2019 20:59:00,98.00,2419.00,1413.00,401.00,231.00,143.00,147.00,101.00,44.00,APPROVED
NY: NEW YORK CITY,03/22/2019 21:59:00,95.00,2414.00,1413.00,398.00,233.00,143.00,151.00,99.00,43.00,APPROVED
NY: NEW YORK CITY,03/22/2019 22:59:00,93.00,2420.00,1416.00,402.00,232.00,142.00,152.00,101.00,42.00,APPROVED
NY: NEW YORK CITY,03/23/2019 00:00:00,95.00,2425.00,1410.00,408.00,234.00,141.00,152.00,100.00,43.00,APPROVED
NY: NEW YORK CITY,03/23/2019 01:00:00,94.00,2428.00,1406.00,403.00,229.00,139.00,153.00,101.00,43.00,APPROVED
NY: NEW YORK CITY,03/23/2019 02:00:00,93.00,2431.00,1417.00,408.00,228.00,140.00,152.00,100.00,45.00,APPROVED
NY: NEW YORK CITY,03/23/2019 03:00:00,96.00,2417.00,1412.00,406.00,230.00,141.00,150.00,99.00,44.00,APPROVED
NY: NEW YORK CITY,03/23/2019 04:01:00,92.00,2438.00,1421.00,412.00,232.00,144.00,151.00,100.00,42.00,APPROVED
NY: NEW YORK CITY,03/23/2019 05:01:00,94.00,2441.00,1421.00,413.00,234.00,144.00,152.00,99.00,45.00,APPROVED
NY: NEW YORK CITY,03/23/2019 06:01:00,95.00,2428.00,1400.00,408.00,230.00,143.00,157.00,96.00,42.00,APPROVED
NY: NEW YORK CITY,03/23/2019 07:01:00,95.00,2429.00,1421.00,412.00,229.00,142.00,155.00,102.00,43.00,APPROVED
NY: NEW YORK CITY,03/23/2019 08:01:00,94.00,2428.00,1394.00,411.00,226.00,144.00,156.00,97.00,42.00,APPROVED
NY: NEW YORK CITY,03/23/2019 09:02:00,96.00,2409.00,1379.00,407.00,220.00,141.00,150.00,95.00,44.00,APPROVED
NY: NEW YORK CITY,03/23/2019 10:02:00,98.00,2393.00,1380.00,405.00,217.00,140.00,149.00,93.00,42.00,APPROVED
NY: NEW YORK CITY,03/23/2019 11:02:00,98.00,2407.00,1370.00,402.00,212.00,140.00,152.00,96.00,41.00,APPROVED
NY: NEW YORK CITY,03/23/2019 12:02:00,93.00,2396.00,1375.00,405.00,216.00,140.00,151.00,96.00,42.00,APPROVED
NY: NEW YORK CITY,03/23/2019 13:03:00,94.00,2401.00,1368.00,403.00,219.00,141.00,150.00,91.00,43.00,APPROVED
NY: NEW YORK CITY,03/23/2019 14:03:00,96.00,2403.00,1369.00,403.00,216.00,140.00,151.00,93.00,42.00,APPROVED
NY: NEW YORK CITY,03/23/2019 15:03:00,95.00,2403.00,1382.00,404.00,221.00,140.00,148.00,97.00,42.00,APPROVED
NY: NEW YORK CITY,03/23/2019 16:03:00,94.00,2404.00,1376.00,403.00,220.00,142.00,150.00,96.00,42.00,APPROVED
NY: NEW YORK CITY,03/23/2019 17:03:00,96.00,2410.00,1384.00,401.00,224.00,142.00,149.00,98.00,42.00,APPROVED
NY: NEW YORK CITY,03/23/2019 18:04:00,96.00,2412.00,1388.00,400.00,229.00,140.00,147.00,99.00,42.00,APPROVED
NY: NEW YORK CITY,03/23/2019 19:04:00,96.00,2404.00,1394.00,401.00,228.00,141.00,151.00,100.00,43.00,APPROVED
NY: NEW YORK CITY,03/23/2019 20:04:00,97.00,2408.00,1394.00,401.00,225.00,141.00,151.00,101.00,43.00,APPROVED
NY: NEW YORK CITY,03/23/2019 21:04:00,98.00,2400.00,1385.00,395.00,222.00,140.00,149.00,98.00,43.00,APPROVED
NY: NEW YORK CITY,03/23/2019 22:05:00,95.00,2390.00,1391.00,399.00,223.00,141.00,144.00,100.00,41.00,APPROVED
NY: NEW YORK CITY,03/23/2019 23:05:00,92.00,2400.00,1375.00,393.00,226.00,141.00,148.00,100.00,41.00,APPROVED
NY: NEW YORK CITY,03/24/2019 00:05:00,90.00,2379.00,1374.00,396.00,222.00,140.00,145.00,101.00,43.00,APPROVED
NY: NEW YORK CITY,03/24/2019 01:05:00,93.00,2386.00,1368.00,398.00,218.00,140.00,146.00,96.00,43.00,APPROVED
NY: NEW YORK CITY,03/24/2019 02:06:00,96.00,2389.00,1365.00,390.00,216.00,136.00,143.00,97.00,42.00,APPROVED
NY: NEW YORK CITY,03/24/2019 03:06:00,91.00,2395.00,1361.00,392.00,219.00,140.00,147.00,96.00,43.00,APPROVED
NY: NEW YORK CITY,03/24/2019 04:06:00,93.00,2388.00,1364.00,395.00,220.00,140.00,145.00,98.00,42.00,APPROVED
NY: NEW YORK CITY,03/24/2019 05:06:00,90.00,2372.00,1362.00,396.00,217.00,139.00,144.00,98.00,44.00,APPROVED
NY: NEW YORK CITY,03/24/2019 06:06:00,91.00,2381.00,1366.00,397.00,220.00,139.00,148.00,96.00,43.00,APPROVED
NY: NEW YORK CITY,03/24/2019 07:07:00,88.00,2388.00,1371.00,397.00,219.00,138.00,146.00,98.00,41.00,APPROVED
NY: NEW YORK CITY,03/24/2019 08:07:00,92.00,2377.00,1354.00,395.00,216.00,136.00,149.00,96.00,44.00,APPROVED
NY: NEW YORK CITY,03/24/2019 09:07:00,90.00,2390.00,1364.00,395.00,216.00,136.00,148.00,94.00,43.00,APPROVED
NY: NEW YORK CITY,03/24/2019 10:07:00,92.00,2388.00,1369.00,397.00,216.00,142.00,152.00,96.00,42.00,APPROVED
NY: NEW YORK CITY,03/24/2019 11:08:00,92.00,2388.00,1364.00,398.00,220.00,141.00,146.00,96.00,42.00,APPROVED
NY: NEW YORK CITY,03/24/2019 12:08:00,93.00,2398.00,1366.00,399.00,218.00,142.00,149.00,95.00,42.00,APPROVED
NY: NEW YORK CITY,03/24/2019 13:08:00,95.00,2389.00,1373.00,402.00,222.00,140.00,145.00,96.00,42.00,APPROVED
NY: NEW YORK CITY,03/24/2019 14:08:00,95.00,2410.00,1387.00,399.00,224.00,141.00,151.00,98.00,42.00,APPROVED
NY: NEW YORK CITY,03/24/2019 15:08:00,95.00,2409.00,1405.00,401.00,229.00,140.00,152.00,101.00,43.00,APPROVED
NY: NEW YORK CITY,03/24/2019 16:09:00,93.00,2409.00,1401.00,399.00,229.00,139.00,150.00,102.00,42.00,APPROVED
NY: NEW YORK CITY,03/24/2019 17:09:00,94.00,2413.00,1410.00,399.00,232.00,142.00,150.00,101.00,42.00,APPROVED
NY: NEW YORK CITY,03/24/2019 18:09:00,91.00,2414.00,1412.00,402.00,235.00,139.00,151.00,101.00,42.00,APPROVED
NY: NEW YORK CITY,03/24/2019 19:09:00,95.00,2419.00,1412.00,403.00,239.00,141.00,151.00,103.00,44.00,APPROVED
NY: NEW YORK CITY,03/24/2019 20:10:00,94.00,2423.00,1417.00,402.00,234.00,141.00,149.00,104.00,43.00,APPROVED
NY: NEW YORK CITY,03/24/2019 21:10:00,90.00,2435.00,1431.00,402.00,240.00,139.00,154.00,103.00,42.00,APPROVED
NY: NEW YORK CITY,03/24/2019 22:10:00,94.00,2427.00,1440.00,404.00,239.00,143.00,150.00,105.00,44.00,APPROVED
NY: NEW YORK CITY,03/24/2019 23:10:00,92.00,2432.00,1434.00,402.00,241.00,143.00,152.00,103.00,42.00,APPROVED
NY: NEW YORK CITY,03/25/2019 00:10:00,94.00,2432.00,1436.00,406.00,236.00,140.00,152.00,105.00,43.00,APPROVED
NY: NEW YORK CITY,03/25/2019 01:11:00,94.00,2441.00,1426.00,404.00,236.00,141.00,149.00,104.00,43.00,APPROVED
NY: NEW YORK CITY,03/25/2019 02:11:00,91.00,2443.00,1428.00,403.00,236.00,141.00,150.00,102.00,43.00,APPROVED
NY: NEW YORK CITY,03/25/2019 03:11:00,92.00,2430.00,1425.00,402.00,231.00,142.00,154.00,104.00,43.00,APPROVED
NY: NEW YORK CITY,03/25/2019 04:11:00,93.00,2430.00,1420.00,403.00,233.00,145.00,155.00,100.00,42.00,APPROVED
NY: NEW YORK CITY,03/25/2019 05:12:00,92.00,2434.00,1431.00,400.00,236.00,144.00,152.00,104.00,44.00,APPROVED
NY: NEW YORK CITY,03/25/2019 06:12:00,93.00,2434.00,1424.00,405.00,235.00,144.00,155.00,101.00,43.00,APPROVED
NY: NEW YORK CITY,03/25/2019 07:12:00,91.00,2432.00,1443.00,405.00,240.00,140.00,154.00,103.00,44.00,APPROVED
NY: NEW YORK CITY,03/25/2019 08:12:00,93.00,2454.00,1434.00,409.00,243.00,142.00,153.00,105.00,45.00,APPROVED
NY: NEW YORK CITY,03/25/2019 09:13:00,88.00,2420.00,1439.00,404.00,240.00,141.00,152.00,102.00,44.00,APPROVED
NY: NEW YORK CITY,03/25/2019 10:13:00,93.00,2445.00,1442.00,410.00,240.00,143.00,159.00,102.00,43.00,APPROVED
NY: NEW YORK CITY,03/25/2019 11:13:00,91.00,2443.00,1447.00,411.00,241.00,142.00,156.00,103.00,43.00,APPROVED
NY: NEW YORK CITY,03/25/2019 12:13:00,91.00,2446.00,1450.00,411.00,239.00,145.00,157.00,102.00,43.00,APPROVED
NY: NEW YORK CITY,03/25/2019 13:13:00,91.00,2442.00,1444.00,414.00,239.00,143.00,157.00,104.00,42.00,APPROVED
NY: NEW YORK CITY,03/25/2019 14:14:00,91.00,2448.00,1449.00,411.00,243.00,143.00,156.00,105.00,44.00,APPROVED
NY: NEW YORK CITY,03/25/2019 15:14:00,90.00,2431.00,1431.00,410.00,238.00,143.00,156.00,104.00,43.00,APPROVED
NY: NEW YORK CITY,03/25/2019 16:14:00,89.00,2441.00,1432.00,411.00,234.00,142.00,153.00,104.00,43.00,APPROVED
NY: NEW YORK CITY,03/25/2019 17:14:00,92.00,2449.00,1441.00,412.00,236.00,145.00,155.00,102.00,43.00,APPROVED
NY: NEW YORK CITY,03/25/2019 18:15:00,94.00,2430.00,1434.00,409.00,237.00,143.00,155.00,105.00,43.00,APPROVED
NY: NEW YORK CITY,03/25/2019 19:15:00,90.00,2420.00,1429.00,405.00,234.00,142.00,150.00,101.00,45.00,APPROVED
NY: NEW YORK CITY,03/25/2019 20:35:00,92.00,2421.00,1403.00,396.00,229.00,140.00,144.00,102.00,42.00,APPROVED
NY: NEW YORK CITY,03/25/2019 21:36:00,94.00,2403.00,1388.00,399.00,229.00,143.00,150.00,99.00,43.00,APPROVED
NY: NEW YORK CITY,03/25/2019 22:36:00,92.00,2417.00,1391.00,395.00,225.00,140.00,146.00,100.00,42.00,APPROVED
NY: NEW YORK CITY,03/25/2019 23:36:00,90.00,2418.00,1389.00,398.00,225.00,140.00,148.00,100.00,43.00,APPROVED
