LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NY: ROCHESTER,01/01/2019 00:42:00,72.00,3340.00,1996.00,588.00,301.00,171.00,212.00,114.00,49.00,APPROVED
NY: ROCHESTER,01/01/2019 01:43:00,77.00,3426.00,2066.00,602.00,314.00,175.00,218.00,115.00,49.00,APPROVED
NY: ROCHESTER,01/01/2019 02:43:00,79.00,3483.00,2101.00,612.00,318.00,179.00,221.00,117.00,49.00,APPROVED
NY: ROCHESTER,01/01/2019 03:43:00,77.00,3386.00,2016.00,584.00,306.00,169.00,211.00,114.00,47.00,APPROVED
NY: ROCHESTER,01/01/2019 04:43:00,72.00,3166.00,1840.00,537.00,273.00,159.00,194.00,99.00,45.00,APPROVED
NY: ROCHESTER,01/01/2019 05:44:00,68.00,3102.00,1795.00,520.00,267.00,154.00,182.00,103.00,43.00,APPROVED
NY: ROCHESTER,01/01/2019 06:44:00,65.00,3108.00,1788.00,517.00,265.00,153.00,184.00,99.00,45.00,APPROVED
NY: ROCHESTER,01/01/2019 07:44:00,70.00,3183.00,1828.00,531.00,272.00,158.00,187.00,100.00,44.00,APPROVED
NY: ROCHESTER,01/01/2019 08:44:00,69.00,3169.00,1825.00,535.00,270.00,155.00,188.00,99.00,45.00,APPROVED
NY: ROCHESTER,01/01/2019 09:44:00,68.00,3192.00,1853.00,530.00,276.00,161.00,193.00,101.00,46.00,APPROVED
NY: ROCHESTER,01/01/2019 10:45:00,75.00,3294.00,1932.00,559.00,292.00,165.00,198.00,106.00,47.00,APPROVED
NY: ROCHESTER,01/01/2019 11:45:00,71.00,3176.00,1830.00,530.00,274.00,160.00,188.00,101.00,45.00,APPROVED
NY: ROCHESTER,01/01/2019 12:45:00,64.00,3118.00,1780.00,512.00,265.00,155.00,179.00,103.00,43.00,APPROVED
NY: ROCHESTER,01/01/2019 13:45:00,64.00,3083.00,1756.00,516.00,256.00,151.00,178.00,99.00,43.00,APPROVED
NY: ROCHESTER,01/01/2019 14:46:00,65.00,3062.00,1743.00,504.00,254.00,151.00,179.00,98.00,43.00,APPROVED
NY: ROCHESTER,01/01/2019 15:46:00,61.00,3051.00,1731.00,498.00,253.00,151.00,176.00,98.00,43.00,APPROVED
NY: ROCHESTER,01/01/2019 16:46:00,66.00,3035.00,1736.00,499.00,250.00,148.00,174.00,98.00,43.00,APPROVED
NY: ROCHESTER,01/01/2019 17:46:00,63.00,3036.00,1725.00,499.00,248.00,150.00,173.00,99.00,43.00,APPROVED
NY: ROCHESTER,01/01/2019 18:47:00,64.00,3034.00,1720.00,496.00,254.00,146.00,172.00,98.00,46.00,APPROVED
NY: ROCHESTER,01/01/2019 19:47:00,67.00,3026.00,1708.00,492.00,246.00,148.00,170.00,99.00,43.00,APPROVED
NY: ROCHESTER,01/01/2019 20:47:00,65.00,3033.00,1720.00,489.00,247.00,148.00,171.00,98.00,43.00,APPROVED
NY: ROCHESTER,01/01/2019 21:47:00,64.00,3004.00,1714.00,493.00,247.00,148.00,169.00,97.00,44.00,APPROVED
NY: ROCHESTER,01/01/2019 22:47:00,65.00,3018.00,1703.00,487.00,244.00,146.00,171.00,95.00,43.00,APPROVED
NY: ROCHESTER,01/01/2019 23:48:00,62.00,3016.00,1689.00,493.00,246.00,144.00,169.00,98.00,44.00,APPROVED
NY: ROCHESTER,01/02/2019 00:48:00,62.00,3006.00,1705.00,493.00,242.00,147.00,170.00,95.00,43.00,APPROVED
NY: ROCHESTER,01/02/2019 01:48:00,62.00,3009.00,1690.00,482.00,244.00,146.00,167.00,96.00,42.00,APPROVED
NY: ROCHESTER,01/02/2019 02:48:00,63.00,2995.00,1688.00,486.00,241.00,147.00,167.00,94.00,43.00,APPROVED
NY: ROCHESTER,01/02/2019 03:49:00,63.00,3002.00,1674.00,484.00,241.00,146.00,166.00,96.00,42.00,APPROVED
NY: ROCHESTER,01/02/2019 04:49:00,62.00,3001.00,1695.00,483.00,246.00,148.00,163.00,94.00,42.00,APPROVED
NY: ROCHESTER,01/02/2019 05:49:00,62.00,2987.00,1683.00,480.00,238.00,143.00,163.00,95.00,41.00,APPROVED
NY: ROCHESTER,01/02/2019 06:49:00,62.00,2994.00,1671.00,483.00,237.00,143.00,163.00,96.00,43.00,APPROVED
NY: ROCHESTER,01/02/2019 07:49:00,62.00,2988.00,1662.00,486.00,239.00,145.00,166.00,93.00,43.00,APPROVED
NY: ROCHESTER,01/02/2019 08:50:00,62.00,2991.00,1672.00,486.00,234.00,143.00,168.00,95.00,43.00,APPROVED
NY: ROCHESTER,01/02/2019 09:50:00,64.00,2993.00,1673.00,483.00,239.00,145.00,163.00,96.00,42.00,APPROVED
NY: ROCHESTER,01/02/2019 10:50:00,62.00,2985.00,1675.00,484.00,243.00,145.00,164.00,96.00,43.00,APPROVED
NY: ROCHESTER,01/02/2019 11:50:00,61.00,2991.00,1672.00,483.00,236.00,144.00,160.00,93.00,43.00,APPROVED
NY: ROCHESTER,01/02/2019 12:51:00,62.00,2978.00,1663.00,480.00,236.00,144.00,163.00,93.00,43.00,APPROVED
NY: ROCHESTER,01/02/2019 13:51:00,61.00,2968.00,1666.00,482.00,237.00,141.00,163.00,94.00,42.00,APPROVED
NY: ROCHESTER,01/02/2019 14:51:00,64.00,2976.00,1665.00,482.00,238.00,147.00,163.00,92.00,40.00,APPROVED
NY: ROCHESTER,01/02/2019 15:51:00,64.00,2967.00,1668.00,481.00,237.00,143.00,161.00,95.00,42.00,APPROVED
NY: ROCHESTER,01/02/2019 16:51:00,62.00,2975.00,1670.00,479.00,234.00,143.00,164.00,95.00,41.00,APPROVED
NY: ROCHESTER,01/02/2019 17:52:00,62.00,2981.00,1672.00,481.00,240.00,145.00,166.00,91.00,42.00,APPROVED
NY: ROCHESTER,01/02/2019 18:52:00,63.00,2992.00,1677.00,485.00,242.00,146.00,165.00,95.00,42.00,APPROVED
NY: ROCHESTER,01/02/2019 19:52:00,62.00,2993.00,1684.00,488.00,238.00,145.00,165.00,94.00,42.00,APPROVED
NY: ROCHESTER,01/02/2019 20:52:00,64.00,2996.00,1692.00,491.00,241.00,145.00,171.00,93.00,42.00,APPROVED
NY: ROCHESTER,01/02/2019 21:53:00,65.00,3006.00,1696.00,484.00,240.00,144.00,170.00,94.00,42.00,APPROVED
NY: ROCHESTER,01/02/2019 22:53:00,62.00,3015.00,1701.00,492.00,246.00,146.00,169.00,98.00,42.00,APPROVED
NY: ROCHESTER,01/02/2019 23:53:00,63.00,3025.00,1697.00,492.00,245.00,146.00,168.00,95.00,43.00,APPROVED
NY: ROCHESTER,01/03/2019 00:53:00,62.00,3038.00,1702.00,493.00,245.00,144.00,172.00,97.00,42.00,APPROVED
NY: ROCHESTER,01/03/2019 01:53:00,64.00,3062.00,1727.00,497.00,249.00,149.00,172.00,97.00,43.00,APPROVED
NY: ROCHESTER,01/03/2019 02:54:00,65.00,3088.00,1756.00,514.00,254.00,153.00,175.00,96.00,44.00,APPROVED
NY: ROCHESTER,01/03/2019 03:54:00,69.00,3241.00,1878.00,543.00,277.00,164.00,190.00,106.00,45.00,APPROVED
NY: ROCHESTER,01/03/2019 04:54:00,71.00,3216.00,1867.00,546.00,278.00,162.00,189.00,106.00,46.00,APPROVED
NY: ROCHESTER,01/03/2019 05:54:00,68.00,3161.00,1831.00,533.00,275.00,158.00,188.00,103.00,44.00,APPROVED
NY: ROCHESTER,01/03/2019 06:55:00,73.00,3307.00,1962.00,563.00,293.00,166.00,200.00,110.00,47.00,APPROVED
NY: ROCHESTER,01/03/2019 07:55:00,70.00,3240.00,1919.00,554.00,293.00,164.00,200.00,110.00,47.00,APPROVED
NY: ROCHESTER,01/03/2019 08:55:00,69.00,3180.00,1855.00,537.00,280.00,160.00,192.00,107.00,45.00,APPROVED
NY: ROCHESTER,01/03/2019 09:55:00,67.00,3112.00,1793.00,519.00,266.00,157.00,182.00,105.00,45.00,APPROVED
NY: ROCHESTER,01/03/2019 10:56:00,68.00,3067.00,1746.00,508.00,253.00,150.00,175.00,97.00,44.00,APPROVED
NY: ROCHESTER,01/03/2019 11:56:00,65.00,3057.00,1745.00,501.00,255.00,149.00,176.00,98.00,42.00,APPROVED
NY: ROCHESTER,01/03/2019 12:56:00,65.00,3074.00,1755.00,508.00,260.00,152.00,179.00,102.00,43.00,APPROVED
NY: ROCHESTER,01/03/2019 13:56:00,66.00,3084.00,1770.00,516.00,263.00,155.00,179.00,103.00,46.00,APPROVED
NY: ROCHESTER,01/03/2019 14:56:00,67.00,3101.00,1802.00,519.00,268.00,156.00,182.00,104.00,45.00,APPROVED
NY: ROCHESTER,01/03/2019 15:57:00,64.00,3101.00,1799.00,514.00,268.00,154.00,183.00,103.00,44.00,APPROVED
NY: ROCHESTER,01/03/2019 16:57:00,66.00,3082.00,1782.00,509.00,263.00,156.00,182.00,103.00,45.00,APPROVED
NY: ROCHESTER,01/03/2019 23:58:00,66.00,3050.00,1733.00,501.00,254.00,148.00,174.00,99.00,43.00,APPROVED
NY: ROCHESTER,01/04/2019 00:59:00,64.00,3047.00,1747.00,501.00,258.00,150.00,173.00,98.00,44.00,APPROVED
NY: ROCHESTER,01/04/2019 01:59:00,64.00,3060.00,1737.00,502.00,258.00,150.00,177.00,98.00,44.00,APPROVED
NY: ROCHESTER,01/04/2019 02:59:00,64.00,3047.00,1735.00,506.00,256.00,151.00,177.00,99.00,42.00,APPROVED
NY: ROCHESTER,01/04/2019 03:59:00,63.00,3053.00,1745.00,504.00,259.00,153.00,178.00,98.00,44.00,APPROVED
NY: ROCHESTER,01/04/2019 05:00:00,63.00,3046.00,1752.00,503.00,255.00,150.00,178.00,98.00,46.00,APPROVED
NY: ROCHESTER,01/04/2019 06:00:00,65.00,3059.00,1757.00,506.00,257.00,151.00,179.00,100.00,44.00,APPROVED
NY: ROCHESTER,01/04/2019 07:00:00,68.00,3058.00,1754.00,505.00,254.00,150.00,177.00,98.00,44.00,APPROVED
NY: ROCHESTER,01/04/2019 08:00:00,65.00,3062.00,1753.00,506.00,253.00,151.00,175.00,98.00,43.00,APPROVED
NY: ROCHESTER,01/04/2019 09:00:00,65.00,3067.00,1770.00,515.00,261.00,153.00,176.00,101.00,45.00,APPROVED
NY: ROCHESTER,01/04/2019 10:01:00,65.00,3082.00,1775.00,514.00,260.00,155.00,179.00,102.00,45.00,APPROVED
NY: ROCHESTER,01/04/2019 11:01:00,67.00,3087.00,1781.00,509.00,261.00,153.00,180.00,103.00,44.00,APPROVED
NY: ROCHESTER,01/04/2019 12:01:00,67.00,3090.00,1779.00,512.00,264.00,154.00,181.00,103.00,44.00,APPROVED
NY: ROCHESTER,01/04/2019 13:01:00,66.00,3091.00,1765.00,511.00,259.00,151.00,180.00,100.00,44.00,APPROVED
NY: ROCHESTER,01/04/2019 13:41:00,65.00,3087.00,1779.00,513.00,261.00,154.00,180.00,100.00,45.00,APPROVED
NY: ROCHESTER,01/04/2019 14:48:00,64.00,3040.00,1717.00,493.00,247.00,147.00,169.00,95.00,43.00,APPROVED
NY: ROCHESTER,01/04/2019 15:48:00,67.00,3073.00,1757.00,508.00,254.00,151.00,177.00,97.00,44.00,APPROVED
NY: ROCHESTER,01/04/2019 16:48:00,66.00,3085.00,1772.00,510.00,259.00,150.00,181.00,101.00,43.00,APPROVED
NY: ROCHESTER,01/04/2019 17:48:00,67.00,3063.00,1756.00,509.00,262.00,151.00,177.00,96.00,44.00,APPROVED
NY: ROCHESTER,01/04/2019 18:49:00,67.00,3043.00,1725.00,507.00,256.00,150.00,177.00,97.00,44.00,APPROVED
NY: ROCHESTER,01/04/2019 19:49:00,66.00,3047.00,1709.00,502.00,254.00,146.00,175.00,93.00,42.00,APPROVED
NY: ROCHESTER,01/04/2019 20:49:00,65.00,3038.00,1711.00,501.00,249.00,149.00,173.00,94.00,43.00,APPROVED
NY: ROCHESTER,01/04/2019 21:49:00,66.00,3029.00,1712.00,500.00,252.00,150.00,173.00,92.00,43.00,APPROVED
NY: ROCHESTER,01/04/2019 22:49:00,68.00,3032.00,1697.00,495.00,250.00,147.00,174.00,92.00,41.00,APPROVED
NY: ROCHESTER,01/04/2019 23:50:00,66.00,3026.00,1715.00,491.00,246.00,148.00,172.00,96.00,44.00,APPROVED
NY: ROCHESTER,01/05/2019 00:50:00,65.00,3042.00,1704.00,490.00,247.00,149.00,172.00,96.00,43.00,APPROVED
NY: ROCHESTER,01/05/2019 01:50:00,66.00,3041.00,1716.00,497.00,249.00,147.00,172.00,95.00,44.00,APPROVED
NY: ROCHESTER,01/05/2019 02:50:00,67.00,3053.00,1708.00,497.00,244.00,151.00,174.00,96.00,44.00,APPROVED
NY: ROCHESTER,01/05/2019 03:51:00,65.00,3055.00,1732.00,500.00,251.00,151.00,172.00,98.00,42.00,APPROVED
NY: ROCHESTER,01/05/2019 04:51:00,67.00,3061.00,1732.00,498.00,254.00,149.00,175.00,98.00,44.00,APPROVED
NY: ROCHESTER,01/05/2019 05:51:00,68.00,3050.00,1729.00,500.00,251.00,150.00,172.00,96.00,44.00,APPROVED
NY: ROCHESTER,01/05/2019 06:51:00,64.00,3068.00,1739.00,496.00,254.00,151.00,175.00,96.00,43.00,APPROVED
NY: ROCHESTER,01/05/2019 07:51:00,67.00,3076.00,1741.00,507.00,259.00,153.00,178.00,100.00,44.00,APPROVED
NY: ROCHESTER,01/05/2019 08:52:00,64.00,3073.00,1747.00,503.00,251.00,149.00,175.00,98.00,44.00,APPROVED
NY: ROCHESTER,01/05/2019 09:52:00,67.00,3081.00,1743.00,499.00,255.00,152.00,176.00,99.00,43.00,APPROVED
NY: ROCHESTER,01/05/2019 10:52:00,67.00,3082.00,1758.00,506.00,258.00,149.00,176.00,99.00,41.00,APPROVED
NY: ROCHESTER,01/05/2019 11:52:00,65.00,3079.00,1763.00,505.00,256.00,153.00,179.00,99.00,44.00,APPROVED
NY: ROCHESTER,01/05/2019 12:53:00,67.00,3077.00,1756.00,509.00,259.00,150.00,176.00,100.00,44.00,APPROVED
NY: ROCHESTER,01/05/2019 14:53:00,67.00,3102.00,1778.00,516.00,264.00,154.00,181.00,100.00,43.00,APPROVED
NY: ROCHESTER,01/05/2019 15:53:00,64.00,3104.00,1819.00,522.00,271.00,158.00,184.00,102.00,46.00,APPROVED
NY: ROCHESTER,01/05/2019 16:54:00,66.00,3121.00,1808.00,525.00,274.00,159.00,188.00,106.00,46.00,APPROVED
NY: ROCHESTER,01/05/2019 17:54:00,67.00,3111.00,1812.00,523.00,273.00,157.00,187.00,106.00,44.00,APPROVED
NY: ROCHESTER,01/05/2019 18:54:00,67.00,3112.00,1811.00,518.00,274.00,157.00,188.00,104.00,44.00,APPROVED
NY: ROCHESTER,01/05/2019 19:54:00,65.00,3111.00,1819.00,525.00,274.00,156.00,187.00,105.00,45.00,APPROVED
NY: ROCHESTER,01/05/2019 20:54:00,67.00,3116.00,1806.00,519.00,272.00,156.00,186.00,102.00,45.00,APPROVED
NY: ROCHESTER,01/05/2019 21:55:00,64.00,3106.00,1793.00,517.00,270.00,158.00,184.00,101.00,46.00,APPROVED
NY: ROCHESTER,01/05/2019 22:55:00,66.00,3121.00,1816.00,525.00,269.00,159.00,185.00,102.00,45.00,APPROVED
NY: ROCHESTER,01/05/2019 23:55:00,64.00,3114.00,1808.00,521.00,268.00,157.00,187.00,102.00,45.00,APPROVED
NY: ROCHESTER,01/06/2019 00:55:00,66.00,3102.00,1811.00,523.00,270.00,154.00,184.00,104.00,46.00,APPROVED
NY: ROCHESTER,01/06/2019 01:56:00,66.00,3098.00,1795.00,515.00,268.00,156.00,185.00,104.00,44.00,APPROVED
NY: ROCHESTER,01/06/2019 02:56:00,66.00,3119.00,1788.00,511.00,274.00,155.00,182.00,101.00,45.00,APPROVED
NY: ROCHESTER,01/06/2019 03:56:00,67.00,3135.00,1822.00,530.00,271.00,158.00,188.00,105.00,45.00,APPROVED
NY: ROCHESTER,01/06/2019 04:56:00,67.00,3163.00,1835.00,530.00,276.00,162.00,190.00,106.00,46.00,APPROVED
NY: ROCHESTER,01/06/2019 05:56:00,66.00,3171.00,1860.00,538.00,279.00,164.00,193.00,106.00,45.00,APPROVED
NY: ROCHESTER,01/06/2019 06:57:00,67.00,3163.00,1844.00,539.00,283.00,162.00,191.00,106.00,46.00,APPROVED
NY: ROCHESTER,01/06/2019 07:57:00,68.00,3174.00,1837.00,532.00,277.00,162.00,190.00,106.00,45.00,APPROVED
NY: ROCHESTER,01/06/2019 08:57:00,67.00,3183.00,1857.00,541.00,282.00,160.00,192.00,104.00,44.00,APPROVED
NY: ROCHESTER,01/06/2019 09:57:00,65.00,3199.00,1876.00,542.00,287.00,164.00,194.00,106.00,46.00,APPROVED
NY: ROCHESTER,01/06/2019 10:58:00,66.00,3167.00,1857.00,542.00,279.00,159.00,193.00,109.00,45.00,APPROVED
NY: ROCHESTER,01/06/2019 11:58:00,69.00,3166.00,1827.00,530.00,274.00,159.00,193.00,105.00,44.00,APPROVED
NY: ROCHESTER,01/06/2019 12:58:00,65.00,3093.00,1765.00,512.00,258.00,151.00,183.00,102.00,44.00,APPROVED
NY: ROCHESTER,01/06/2019 13:58:00,65.00,3044.00,1739.00,506.00,255.00,153.00,174.00,99.00,43.00,APPROVED
NY: ROCHESTER,01/06/2019 14:58:00,63.00,3029.00,1728.00,503.00,249.00,149.00,173.00,97.00,44.00,APPROVED
NY: ROCHESTER,01/06/2019 15:59:00,65.00,3037.00,1722.00,500.00,249.00,146.00,172.00,97.00,43.00,APPROVED
NY: ROCHESTER,01/06/2019 16:59:00,67.00,3031.00,1712.00,495.00,245.00,149.00,178.00,95.00,41.00,APPROVED
NY: ROCHESTER,01/06/2019 17:59:00,64.00,3034.00,1701.00,492.00,247.00,148.00,172.00,96.00,42.00,APPROVED
NY: ROCHESTER,01/06/2019 18:59:00,65.00,3032.00,1704.00,497.00,247.00,145.00,171.00,95.00,44.00,APPROVED
NY: ROCHESTER,01/06/2019 20:00:00,63.00,3014.00,1691.00,490.00,244.00,147.00,168.00,96.00,42.00,APPROVED
NY: ROCHESTER,01/06/2019 21:00:00,64.00,3011.00,1705.00,496.00,243.00,149.00,169.00,99.00,43.00,APPROVED
NY: ROCHESTER,01/06/2019 22:00:00,63.00,3025.00,1691.00,489.00,245.00,148.00,171.00,96.00,42.00,APPROVED
NY: ROCHESTER,01/06/2019 23:00:00,61.00,3015.00,1697.00,493.00,242.00,148.00,169.00,98.00,43.00,APPROVED
NY: ROCHESTER,01/07/2019 00:00:00,62.00,3010.00,1696.00,486.00,245.00,148.00,171.00,94.00,44.00,APPROVED
NY: ROCHESTER,01/07/2019 01:01:00,64.00,3032.00,1703.00,491.00,243.00,145.00,168.00,97.00,43.00,APPROVED
NY: ROCHESTER,01/07/2019 02:01:00,62.00,3023.00,1705.00,498.00,247.00,148.00,170.00,95.00,43.00,APPROVED
NY: ROCHESTER,01/07/2019 03:01:00,63.00,3027.00,1709.00,493.00,247.00,148.00,168.00,96.00,41.00,APPROVED
NY: ROCHESTER,01/07/2019 04:01:00,64.00,3025.00,1708.00,491.00,244.00,147.00,171.00,98.00,44.00,APPROVED
NY: ROCHESTER,01/07/2019 05:02:00,61.00,3028.00,1725.00,494.00,251.00,148.00,170.00,97.00,43.00,APPROVED
NY: ROCHESTER,01/07/2019 06:02:00,61.00,3031.00,1711.00,492.00,246.00,145.00,168.00,98.00,43.00,APPROVED
NY: ROCHESTER,01/07/2019 07:02:00,62.00,3018.00,1713.00,493.00,246.00,148.00,172.00,97.00,43.00,APPROVED
NY: ROCHESTER,01/07/2019 08:02:00,63.00,3001.00,1703.00,495.00,244.00,149.00,166.00,96.00,43.00,APPROVED
NY: ROCHESTER,01/07/2019 09:02:00,62.00,2993.00,1687.00,481.00,241.00,145.00,167.00,96.00,42.00,APPROVED
NY: ROCHESTER,01/07/2019 10:03:00,62.00,2993.00,1670.00,482.00,239.00,145.00,165.00,95.00,42.00,APPROVED
NY: ROCHESTER,01/07/2019 11:03:00,63.00,2981.00,1685.00,484.00,237.00,145.00,165.00,94.00,42.00,APPROVED
NY: ROCHESTER,01/07/2019 12:03:00,59.00,2992.00,1664.00,479.00,236.00,142.00,163.00,96.00,42.00,APPROVED
NY: ROCHESTER,01/07/2019 13:03:00,58.00,2983.00,1660.00,478.00,233.00,145.00,163.00,94.00,41.00,APPROVED
NY: ROCHESTER,01/07/2019 13:36:00,61.00,2981.00,1662.00,475.00,235.00,144.00,161.00,95.00,42.00,APPROVED
NY: ROCHESTER,01/07/2019 14:42:00,61.00,2987.00,1662.00,474.00,231.00,142.00,163.00,95.00,42.00,APPROVED
NY: ROCHESTER,01/07/2019 15:43:00,63.00,2985.00,1667.00,474.00,232.00,145.00,163.00,95.00,42.00,APPROVED
NY: ROCHESTER,01/07/2019 16:43:00,63.00,2967.00,1661.00,483.00,234.00,143.00,162.00,94.00,43.00,APPROVED
NY: ROCHESTER,01/07/2019 17:43:00,64.00,2985.00,1677.00,482.00,233.00,143.00,163.00,95.00,42.00,APPROVED
NY: ROCHESTER,01/07/2019 18:43:00,61.00,2976.00,1669.00,483.00,235.00,147.00,162.00,94.00,43.00,APPROVED
NY: ROCHESTER,01/07/2019 19:43:00,61.00,2980.00,1669.00,478.00,235.00,145.00,164.00,96.00,42.00,APPROVED
NY: ROCHESTER,01/07/2019 20:44:00,62.00,2996.00,1677.00,489.00,234.00,144.00,161.00,94.00,41.00,APPROVED
NY: ROCHESTER,01/07/2019 21:44:00,63.00,3013.00,1692.00,488.00,239.00,146.00,166.00,97.00,43.00,APPROVED
NY: ROCHESTER,01/07/2019 22:44:00,63.00,3001.00,1685.00,487.00,237.00,147.00,165.00,96.00,42.00,APPROVED
NY: ROCHESTER,01/07/2019 23:44:00,64.00,2994.00,1680.00,487.00,239.00,143.00,164.00,95.00,41.00,APPROVED
NY: ROCHESTER,01/08/2019 00:45:00,63.00,3007.00,1675.00,485.00,238.00,144.00,166.00,95.00,42.00,APPROVED
NY: ROCHESTER,01/08/2019 01:45:00,66.00,3000.00,1688.00,486.00,238.00,143.00,168.00,97.00,42.00,APPROVED
NY: ROCHESTER,01/08/2019 02:45:00,65.00,3069.00,1740.00,499.00,251.00,149.00,172.00,97.00,42.00,APPROVED
NY: ROCHESTER,01/08/2019 03:45:00,74.00,3280.00,1895.00,547.00,280.00,161.00,190.00,108.00,46.00,APPROVED
NY: ROCHESTER,01/08/2019 04:45:00,73.00,3266.00,1902.00,547.00,275.00,162.00,193.00,106.00,46.00,APPROVED
NY: ROCHESTER,01/08/2019 05:46:00,69.00,3116.00,1778.00,516.00,258.00,152.00,181.00,98.00,42.00,APPROVED
NY: ROCHESTER,01/08/2019 06:46:00,66.00,3077.00,1747.00,507.00,251.00,151.00,174.00,97.00,42.00,APPROVED
NY: ROCHESTER,01/08/2019 07:46:00,66.00,3062.00,1739.00,502.00,248.00,151.00,173.00,97.00,43.00,APPROVED
NY: ROCHESTER,01/08/2019 08:46:00,66.00,3047.00,1718.00,500.00,246.00,150.00,173.00,95.00,43.00,APPROVED
NY: ROCHESTER,01/08/2019 09:47:00,67.00,3058.00,1726.00,501.00,251.00,150.00,176.00,96.00,43.00,APPROVED
NY: ROCHESTER,01/08/2019 10:47:00,67.00,3059.00,1722.00,495.00,248.00,148.00,172.00,94.00,44.00,APPROVED
NY: ROCHESTER,01/08/2019 11:47:00,63.00,3058.00,1739.00,500.00,252.00,149.00,174.00,98.00,43.00,APPROVED
NY: ROCHESTER,01/08/2019 12:47:00,67.00,3045.00,1729.00,499.00,252.00,147.00,172.00,94.00,44.00,APPROVED
NY: ROCHESTER,01/08/2019 13:48:00,64.00,3073.00,1723.00,502.00,246.00,147.00,174.00,98.00,42.00,APPROVED
NY: ROCHESTER,01/08/2019 14:48:00,66.00,3058.00,1725.00,497.00,248.00,149.00,173.00,97.00,43.00,APPROVED
NY: ROCHESTER,01/08/2019 15:48:00,67.00,3060.00,1721.00,503.00,250.00,149.00,177.00,95.00,43.00,APPROVED
NY: ROCHESTER,01/08/2019 16:48:00,65.00,3059.00,1730.00,503.00,251.00,153.00,173.00,96.00,42.00,APPROVED
NY: ROCHESTER,01/08/2019 17:48:00,63.00,3056.00,1726.00,505.00,251.00,151.00,173.00,96.00,41.00,APPROVED
NY: ROCHESTER,01/08/2019 18:49:00,66.00,3071.00,1743.00,503.00,254.00,153.00,176.00,97.00,44.00,APPROVED
NY: ROCHESTER,01/08/2019 19:49:00,86.00,3531.00,2130.00,603.00,314.00,176.00,216.00,114.00,50.00,APPROVED
NY: ROCHESTER,01/08/2019 20:49:00,97.00,3654.00,2246.00,647.00,338.00,188.00,236.00,122.00,50.00,APPROVED
NY: ROCHESTER,01/08/2019 21:49:00,81.00,3282.00,1929.00,571.00,289.00,166.00,199.00,109.00,48.00,APPROVED
NY: ROCHESTER,01/08/2019 22:50:00,69.00,3107.00,1780.00,525.00,265.00,154.00,184.00,97.00,44.00,APPROVED
NY: ROCHESTER,01/08/2019 23:50:00,66.00,3049.00,1731.00,508.00,253.00,150.00,177.00,97.00,44.00,APPROVED
NY: ROCHESTER,01/09/2019 00:50:00,66.00,3036.00,1717.00,501.00,252.00,149.00,175.00,98.00,43.00,APPROVED
NY: ROCHESTER,01/09/2019 01:50:00,66.00,3075.00,1744.00,507.00,252.00,148.00,173.00,96.00,43.00,APPROVED
NY: ROCHESTER,01/09/2019 02:50:00,74.00,3370.00,1983.00,582.00,292.00,169.00,205.00,108.00,46.00,APPROVED
NY: ROCHESTER,01/09/2019 03:51:00,77.00,3400.00,2007.00,589.00,301.00,172.00,215.00,110.00,47.00,APPROVED
NY: ROCHESTER,01/09/2019 04:51:00,74.00,3278.00,1928.00,574.00,293.00,167.00,205.00,108.00,47.00,APPROVED
NY: ROCHESTER,01/09/2019 05:51:00,72.00,3274.00,1927.00,560.00,291.00,166.00,198.00,107.00,47.00,APPROVED
NY: ROCHESTER,01/09/2019 06:51:00,78.00,3406.00,2025.00,584.00,309.00,171.00,212.00,113.00,47.00,APPROVED
NY: ROCHESTER,01/09/2019 07:52:00,75.00,3312.00,1963.00,562.00,292.00,165.00,199.00,112.00,47.00,APPROVED
NY: ROCHESTER,01/09/2019 08:52:00,72.00,3241.00,1904.00,555.00,283.00,161.00,194.00,108.00,47.00,APPROVED
NY: ROCHESTER,01/09/2019 09:52:00,71.00,3215.00,1870.00,538.00,281.00,162.00,189.00,107.00,45.00,APPROVED
NY: ROCHESTER,01/09/2019 10:52:00,69.00,3207.00,1867.00,536.00,280.00,166.00,191.00,108.00,45.00,APPROVED
NY: ROCHESTER,01/09/2019 11:52:00,77.00,3230.00,1910.00,555.00,290.00,163.00,198.00,112.00,48.00,APPROVED
NY: ROCHESTER,01/09/2019 12:53:00,70.00,3111.00,1809.00,523.00,270.00,155.00,185.00,104.00,45.00,APPROVED
NY: ROCHESTER,01/09/2019 13:53:00,70.00,3066.00,1760.00,505.00,257.00,151.00,178.00,102.00,44.00,APPROVED
NY: ROCHESTER,01/09/2019 14:53:00,68.00,3040.00,1744.00,502.00,256.00,151.00,177.00,100.00,43.00,APPROVED
NY: ROCHESTER,01/09/2019 15:53:00,68.00,3069.00,1742.00,503.00,253.00,150.00,177.00,97.00,43.00,APPROVED
NY: ROCHESTER,01/09/2019 16:54:00,66.00,3074.00,1760.00,509.00,253.00,154.00,179.00,101.00,44.00,APPROVED
